ID,Group,Feature_1,Feature_2,Feature_3
D471,A,2200.0,368.2741597721829,4763.480973259033
D472,A,2392.1090733251,421.0804815808663,5076.976934972923
D473,B,2444.8658930878887,424.27081403500335,4876.004017780592
D474,A,2358.0544068306226,387.63386318008247,5127.35901832044
D475,A,2800.0,406.33870558409325,6353.539919531789
D476,B,2698.8788782631,408.21220858157,5391.674877148158
D477,A,2763.827375260315,387.7930827515304,6362.264715095395
D478,B,2323.5162362900164,378.26323583894606,4653.587734983358
D479,B,2725.7188129029137,380.2342398528885,5438.260450281477
D480,C,2599.2001892687927,408.1151232993971,-2184.937865247484
D481,C,2654.281189735369,398.7232659622089,-2254.5278065090506
D482,A,2705.8877657565536,391.5354845004676,6154.058754282291
D483,C,2318.2473508081894,414.5015201674969,-1920.623346501936
D484,A,2415.1364758044197,407.6210186408722,5205.206453749484
D485,B,2672.51920226569,388.6680591045155,5353.197732604772
D486,A,2200.0,381.9819772147392,4664.13294214555
D487,B,2800.0,407.8489260803212,5595.246521626983
D488,C,2610.626412841517,391.9362494716291,-2191.638758984228
D489,B,2490.859207867953,401.48807293797256,4989.790056358724
D490,C,2544.1015311514348,423.64448458941575,-2117.3390566219773
D491,C,2294.012943338205,407.5349236011217,-1895.3242417719343
D492,C,2430.011327082179,387.06599500370146,-2051.085290132965
D493,B,2720.056867644075,402.4099178472966,5439.11427453975
D494,C,2759.6043944652442,385.7103257077692,-2354.659705204949
D495,A,2800.0,424.12783233923085,6284.947908594586
D496,B,2485.215066743917,391.57631875595166,4959.964232714584
D497,B,2368.2894066389995,403.1090612046043,4750.700256826605
D498,B,2397.1532068120023,404.6159886201915,4790.795283138107
D499,A,2296.391624942527,402.3887570256055,4897.59924747172
D500,B,2484.42904881183,370.62176567295194,4962.058861328008
D501,A,2576.5464860024535,378.30368404025006,5826.081848723264
D502,C,2493.1515438936094,393.2147458664636,-2097.841243093383
D503,A,2719.2693691331597,404.791477499973,6145.638643705218
D504,B,2453.1568397310925,397.93331178571344,4918.763017022956
D505,A,2430.5098695002876,385.64278790273477,5365.225970187215
D506,A,2383.746304627935,379.7736352131745,5240.5135775623085
D507,C,2200.0,393.9766368325098,-1812.0874518302646
D508,C,2200.0,392.9728593298042,-1831.2465230904465
D509,A,2264.168413872462,407.6925468638913,4743.085048847105
D510,B,2760.2856143329523,395.1052230676252,5518.429746887137
D511,C,2679.052054577986,409.04061484643995,-2265.3434140437043
D512,C,2774.992813278598,391.0802534541939,-2387.9860116819814
D513,A,2233.5576690810994,396.16063496178595,4719.186083774635
D514,C,2200.0,394.7793043053607,-1809.974921031637
D515,C,2367.9887359731833,388.26449549646867,-1970.7119368264373
D516,C,2535.1637906592055,409.37677984650594,-2136.576366073818
D517,B,2599.7380549819654,387.7960600435824,5209.526684933687
D518,B,2709.5944311936105,392.1753773504407,5442.719432137388
D519,C,2556.8559341614427,398.903205310777,-2152.2792529784024
D520,C,2800.0,380.5393051606489,-2425.7857941620396
D521,B,2455.478863810336,395.1259756251925,4904.522485891631
D522,A,2317.3841563916408,389.3304046038582,5020.0184928218405
D523,C,2200.0,394.17768711276625,-1819.3413859976977
D524,B,2322.20572838091,399.10107995993366,4632.965803718549
D525,A,2548.4235921970244,388.00129565289,5691.290916880178
D526,B,2322.255948529274,396.6988633026947,4629.1697309722995
D527,C,2687.3484927070513,419.6300312852827,-2280.256257254327
D528,B,2782.4655412074885,399.6130216261827,5574.4099417164025
D529,A,2200.0,417.17893259528836,4527.3327277986145
D530,B,2672.81046009953,405.19741663010143,5337.256043330737
D531,C,2200.0,411.6124091472822,-1785.8995823001694
D532,C,2580.2998110180574,388.3831154684376,-2182.8068154483212
D533,B,2744.974112838732,401.5736074762827,5491.154996114629
D534,C,2512.9712212687155,402.00869383923214,-2122.42184052089
D535,C,2244.062165359152,390.810613916876,-1870.896372263933
D536,B,2382.9137591444455,387.6575751355858,4777.952648926397
D537,B,2447.6709108578198,377.6460191813905,4901.2959746631
D538,C,2463.5510432420115,422.4420945542745,-2034.1854779669532
D539,C,2459.4206318466668,385.41395665971254,-2087.298437997767
D540,A,2478.023444138137,420.1933160983345,5335.923478237408
D541,C,2542.696009782034,392.98760239513217,-2142.16041233742
D542,B,2258.2852692533556,387.06260050412897,4520.338944630477
D543,B,2451.596034025956,409.33778710457494,4894.25178945022
D544,C,2800.0,390.53212087379717,-2397.3207530054187
D545,B,2423.0709153714965,408.52688378386415,4827.810247364848
D546,A,2411.2327813689603,395.00782352721683,5269.80412956848
D547,B,2715.6394607428474,407.2063674417668,5444.2515928147395
D548,A,2200.0,385.47720904139345,4691.481918603456
D549,C,2736.275720257657,412.47026586977154,-2327.915360670891
D550,C,2373.6192483989666,407.31959023994506,-1978.2928183577599
D551,C,2532.7857144905174,386.20523964906005,-2137.053910493757
D552,B,2519.2642711842395,439.6440358152211,5030.137959019436
D553,B,2688.4936238440787,408.10184539600743,5377.515193825485
D554,A,2446.4810507529305,434.3570060579581,5163.848575363079
D555,B,2364.39484368711,424.00401728123137,4717.964823717263
D556,A,2759.56915813022,397.16747829673324,6296.722076501212
D557,C,2200.0,393.81592368093186,-1822.8882673177645
D558,A,2504.0668363410487,393.948112248688,5549.566415959434
D559,C,2230.414915474176,372.5495717435829,-1869.4685167920738
D560,B,2347.6853223486883,389.5624732097568,4674.5898685397615
D561,A,2800.0,403.70149035969956,6380.891258696019
D562,A,2491.0809147088285,422.8893634132721,5363.975533293859
D563,C,2539.0139394302764,388.40842175532697,-2143.682302510311
D564,A,2200.0,413.23084899044517,4543.6659998177
D565,A,2354.1910682410607,381.21109987745024,5128.274020539646
D566,A,2539.311480145757,391.205199621833,5649.846709156625
D567,C,2570.9515386226435,393.1353910856571,-2176.53632000295
D568,B,2623.377310878656,405.5771662224624,5264.982661116545
D569,B,2501.725579783515,406.85964470081217,5012.856093491127
D570,B,2605.400841690932,414.4351261722152,5233.617764004041
D571,A,2590.756382527137,411.56255440607407,5708.157102476071
D572,B,2200.0,403.6475232310374,4403.293003943384
D573,B,2507.40114438203,405.8554741526293,5001.602639073229
D574,A,2653.580481546541,423.827960366463,5836.74941617182
D575,B,2617.975964146904,392.33610728151604,5227.128379674413
D576,B,2427.228238005842,411.62092478600744,4846.848612099883
D577,C,2338.8746984921263,372.87784110252625,-1970.718246843828
D578,B,2276.337615135674,406.17001364346413,4552.707840750036
D579,B,2473.7891976917176,392.75125686281336,4947.844947357633
D580,C,2726.6159759119446,400.03856773647266,-2320.0559669004792
D581,B,2200.0,415.60129367580555,4401.679861608643
D582,C,2368.0216540541005,402.469657142896,-1969.6805444574
D583,C,2272.039508914645,413.2778131181339,-1865.0326382948945
D584,C,2656.9915042481002,422.1064722270761,-2238.5706126629284
D585,C,2389.13807468574,405.8364095329858,-1988.6901108501177
D586,B,2405.8724683690416,417.5656159693073,4817.6365894002665
D587,B,2456.6100860126703,395.1015853348119,4923.606474313396
D588,C,2589.0786501789594,399.8768517659558,-2173.9132639576383
D589,C,2421.522200370073,392.16070875402283,-2038.933924735335
D590,C,2200.0,415.64466391969563,-1778.7228693762393
D591,A,2608.662378277504,406.2113703069039,5778.194127598881
D592,A,2587.8085915344086,392.39148307157615,5805.946455864376
D593,C,2456.091794333757,402.320032504695,-2040.7796944439694
D594,C,2283.192675865613,415.62352583227874,-1869.3642240533384
D595,A,2570.356022136272,399.4109801344307,5726.884798303769
D596,B,2575.8471067071173,385.76600783725354,5138.031398970449
D597,C,2405.993423459825,401.9786763368112,-2014.6784905201134
D598,B,2456.653705884892,370.2915161339659,4911.67769365806
D599,B,2313.9686994951358,411.5315596659921,4640.203923245302
D600,B,2464.282181582534,393.68008619012977,4923.555209688964
D601,B,2200.0,392.9603389558134,4394.557362789094
D602,C,2583.463764206367,413.1354351816926,-2182.2278693252106
D603,A,2311.126301835141,379.5225568416225,5038.200693830622
D604,B,2547.6206295664624,429.20647964230534,5110.201600823658
D605,B,2218.80741674642,392.79636937392667,4446.022994801964
D606,B,2381.988470826092,392.15123584922657,4772.336749504219
D607,C,2477.9021189868145,415.31837114750743,-2065.067441538391
D608,A,2200.0,410.63042909665637,4540.088142205551
D609,A,2523.0295746280185,436.76844578612616,5393.37344595042
D610,B,2424.1704874240154,396.8319102455272,4847.958041940421
D611,C,2200.0,398.19390042003386,-1803.8893984085987
D612,B,2239.351449177537,377.8102603005512,4489.481785823917
D613,C,2621.0240168164332,395.0184658397676,-2228.3790003967383
D614,B,2679.1111971102646,389.17853056642366,5348.169079107906
D615,A,2473.6182720440065,393.2684948034175,5465.422604058904
D616,C,2580.9523624080994,373.8371836516907,-2206.1465400712023
D617,B,2544.768712662582,424.90911339841773,5077.093073198979
D618,B,2565.9245964255474,378.7509477636154,5118.494322112635
D619,B,2757.1968014160584,357.9669580241243,5515.5385453420395
D620,C,2200.0,382.1736336762547,-1789.777450386006
D621,A,2635.2921464723245,390.9424067080577,5946.45055863413
D622,A,2423.5982088844357,382.7566890511432,5352.975895088564
D623,A,2455.148213149672,416.4745531109877,5301.357128265481
D624,A,2439.550053908986,397.93241232105856,5328.300725724177
D625,B,2424.970576667743,400.3807840660969,4832.55955097651
D626,B,2254.760761643396,409.1558764645812,4490.647965856214
D627,A,2536.66783985152,404.29018790467177,5603.272547716651
D628,B,2800.0,414.6785094616906,5607.996254507002
D629,B,2488.7733959102484,383.3578366954578,4987.460300321671
D630,B,2499.7229914529808,391.7872284898085,4998.752904205417
D631,C,2362.5401925686674,409.98950719104306,-1961.271229689418
D632,B,2476.5050907163777,361.9816830687366,4950.404224044066
D633,C,2593.233285206806,379.37223281024137,-2212.228677788072
D634,A,2425.9515118591316,407.5148834826992,5230.220384295514
D635,B,2409.2391917895998,392.7962644750761,4825.215782493813
D636,C,2580.6529080326495,414.04161325164546,-2181.7264488066007
D637,A,2316.399046036191,412.13770445279744,4884.515510669684
D638,B,2550.4993254153746,382.02860679713444,5098.550556361031
D639,B,2664.0643594522844,406.0998563120032,5319.836481146464
D640,A,2771.989708335897,418.0254678350126,6199.37572157239
D641,C,2481.9235985446107,402.2115160247646,-2074.337646550511
D642,A,2773.519447961343,385.33802684131194,6384.799200552186
D643,C,2706.881977296304,413.19084912870056,-2277.782632655711
D644,B,2300.757471925787,409.53136789830995,4597.411156519365
D645,B,2256.4122976813696,408.1391617524819,4506.3282803015645
D646,A,2439.007272429116,410.73908340155486,5264.42466364092
D647,B,2705.7870985189707,355.0808070965857,5424.215474021506
D648,B,2485.542598487999,413.2140634162146,4964.32430501858
D649,A,2379.868488468442,427.1219771586846,5016.17243194986
D650,A,2800.0,406.5495771194394,6384.535758095015
D651,C,2557.3808976006694,402.8909349474959,-2142.6060889253017
D652,B,2200.0,410.4465801008716,4419.5171778919075
D653,A,2563.432125258538,405.0733821052767,5680.4412175013795
D654,A,2604.0081229141733,409.7767189255092,5781.31936164169
D655,C,2545.121730894221,400.0220650036812,-2125.847750057552
D656,A,2589.9424200463986,388.4994271819465,5829.826958585023
D657,A,2486.5448782154035,384.9351593167808,5529.80815126744
D658,C,2236.320826071053,385.02712407652206,-1878.4406256174566
D659,A,2425.8591993559094,379.4043617357366,5364.682991954784
D660,A,2310.8768408887418,383.9838698347134,5007.331779902753
D661,B,2313.4518178411245,426.41899191129795,4622.322814635362
D662,B,2247.386330179545,411.31143495484366,4492.939126798265
D663,C,2590.497818527929,390.62458913972995,-2211.882355271184
D664,A,2519.579229082525,394.1441095902174,5568.867807959194
D665,A,2410.3669274638582,401.68836296359683,5221.09628957599
D666,A,2370.1324144539226,390.1668245577346,5157.2901054273525
D667,C,2495.3153789957096,401.0127528576149,-2103.993274636693
D668,B,2715.8389456224977,411.66406206854367,5422.772065305191
D669,A,2200.0,399.4638589967774,4591.398825913644
D670,B,2575.3753041701784,405.0402361399299,5145.992323472161
D671,B,2390.8576051964437,413.2973730903942,4771.439576468944
D672,A,2200.0,395.9180236597269,4635.5283856795695
D673,B,2200.0,404.27185898701543,4402.891960784542
D674,B,2317.4433011729416,395.3593361067496,4623.218787329565
D675,A,2543.901911158609,399.57206695248374,5630.480025335799
D676,B,2578.612586796018,395.1290460237556,5143.061746315822
D677,A,2312.203685464443,392.0669521966583,4988.422314952135
D678,A,2703.404198282649,402.60567779480533,6113.794446568889
D679,C,2784.596699303221,408.4981797372732,-2361.074495772911
D680,A,2579.217316991312,402.1945666900157,5712.942805948946
D681,A,2381.719466438378,407.48090437467897,5106.658673205025
D682,B,2724.8838369020737,388.93102329638157,5444.948825697992
D683,A,2651.0791391326675,381.9439721170033,6050.261714083957
D684,A,2673.4814822709836,406.2556525445141,5977.071266450974
D685,C,2368.707265005694,410.31822086762133,-1966.4997444660848
D686,A,2200.0,400.74785899899734,4591.302100664792
D687,A,2800.0,420.2205367063708,6300.736778097736
D688,B,2200.0,413.61548196981846,4408.329544497655
D689,A,2492.846385627956,440.208562611535,5273.551611513353
D690,B,2800.0,396.987872290065,5607.967580906315
D691,C,2566.115351254875,385.01726805856947,-2171.2331669147397
D692,B,2689.849294711647,388.8979481389073,5377.140006580832
D693,B,2200.0,391.5175329043802,4385.0521024056125
D694,B,2200.0,407.14047075157174,4385.94571597479
D695,A,2393.459441604089,367.6289715405811,5349.33419081118
D696,B,2718.1499468869,419.77826527136256,5430.585200538024
D697,C,2430.750110470538,396.41055113286484,-2054.8911112098626
D698,A,2341.0727357857004,396.2980966331687,5049.083152609454
D699,C,2539.5934579889936,383.80985250962505,-2154.228951232814
D700,C,2716.387043695453,398.2866167282473,-2334.972031940917
D701,C,2211.0119601853257,400.198596515013,-1796.660323895881
D702,A,2257.8914011753295,398.1708260859958,4792.859704941902
D703,A,2342.266149098127,405.08588883913643,5003.03394611418
D704,C,2718.9276749424184,391.15551937073457,-2343.063987984497
D705,A,2546.9643051897465,386.5627635938376,5691.2511312054285
D706,C,2800.0,408.2249219574697,-2395.4598998846277
D707,C,2687.289145166223,401.4800118072369,-2306.37611803359
D708,B,2492.980964626066,402.9577158279605,4990.822892530346
D709,B,2753.0155676177533,415.8854088166295,5489.101255474942
D710,A,2542.2994025463754,384.6615341310897,5705.569489734734
D711,A,2359.015729498511,387.17139314123705,5137.7326453566275
D712,A,2635.9949688490206,418.8582947624349,5822.2348559520515
D713,C,2360.7346692277833,377.7567496363894,-1994.2332907345317
D714,C,2441.920579839227,380.3588178050348,-2058.277008639895
D715,A,2765.5565391915966,412.26792746777494,6218.591897921899
D716,C,2479.74370275652,403.5730028803306,-2066.6241052549567
D717,B,2339.3717225316745,401.57848205588914,4677.363903868019
D718,A,2407.1324617129017,398.62510887849425,5234.22204877382
D719,A,2704.3581171177348,400.46901320541355,6094.882981164201
D720,C,2389.491865316654,398.61831827962067,-1984.8845357289722
D721,C,2422.6258306298705,420.33164053891625,-1998.6197493353097
D722,A,2397.9414520732744,394.0277780687489,5228.049840588639
D723,C,2536.785098868062,397.5793969558333,-2135.4540943560605
D724,B,2422.9020479248784,426.91673207837607,4843.482529256273
D725,A,2200.0,400.41264553044755,4612.832362991555
D726,B,2322.563811630992,433.48024584287765,4643.256847432795
D727,B,2313.4421916987126,398.4253044847157,4618.014352992735
D728,A,2748.663876891031,420.51122473690236,6142.730792668155
D729,C,2662.5348084218085,375.16983942535484,-2298.771184341788
D730,B,2617.451875879965,402.304666912235,5229.33579467996
D731,A,2398.928336547118,376.23289655273595,5313.493567483401
D732,B,2336.8416916012056,412.6668145990688,4669.128733754661
D733,C,2398.4964796685285,381.8069827568646,-2014.296732037998
D734,A,2289.623979489665,404.2565433157502,4870.9383585859205
D735,C,2800.0,395.7670618496435,-2397.381540072203
D736,B,2200.0,382.62695222223954,4412.867607767457
D737,C,2612.8017070147616,375.7096002565369,-2243.1366200066436
D738,C,2243.0895404014946,392.3343930462984,-1857.7993428172579
D739,B,2479.1313017010616,426.10944168842997,4953.724466839407
D740,A,2302.3996115012533,395.5977241766593,4939.4448827876895
D741,B,2264.4742075034737,413.7583231317378,4503.170993268177
D742,A,2271.960739813008,399.1443569850672,4807.762457210191
D743,A,2800.0,413.1509016053568,6335.473522135226
D744,C,2473.4023155380814,372.59632932543224,-2103.4950946174044
D745,C,2346.859561104383,393.952175397257,-1929.2946295214094
D746,A,2611.1573928165744,414.2410828568983,5767.638962754143
D747,A,2502.06986291326,397.55117576750234,5510.507412579902
D748,A,2644.0067518683304,398.7031707593343,5919.573116985849
D749,B,2200.0,393.5430713217131,4395.913279580745
D750,C,2560.7207808924004,417.2406907505069,-2159.1187311340345
D751,C,2654.538967420476,404.4627153093242,-2244.4752443061307
D752,C,2200.0,400.66033414263023,-1797.4063899904695
D753,A,2589.6390568846623,409.6458181800894,5724.528462938653
D754,C,2800.0,408.82337393676903,-2366.2265060856907
D755,C,2497.0284593290594,403.18880569656307,-2104.72924540954
D756,A,2664.281187404962,423.2054724548627,5874.507349447022
D757,C,2634.114090062182,399.0956869954132,-2249.568592000636
D758,B,2358.498860497885,404.1712157195192,4716.030538801968
D759,A,2507.953346917299,390.35571169970666,5591.200765644764
D760,C,2200.0,402.2517284050919,-1790.9236028054625
D761,B,2409.739392579495,423.8164228561805,4818.104940611919
D762,A,2553.137594993247,390.35113597316894,5710.676668099735
D763,B,2644.6200987475595,382.9961076154231,5274.709929839796
D764,B,2504.922425049582,414.95139464229726,5005.120045558831
D765,C,2643.996746028633,397.7685077164948,-2245.2052074172934
D766,C,2279.418757408926,401.4400630745466,-1876.785630493877
D767,C,2479.6605450890256,399.32330044459997,-2098.704639577209
D768,C,2503.8558769026154,401.18682585894305,-2098.737572892855
D769,B,2800.0,412.75796025285155,5603.350357910171
D770,C,2457.166668759983,387.4131371410109,-2074.2781460942456
D771,A,2400.1966724011636,384.8233887384177,5276.523173500393
D772,A,2504.2702447687097,401.2745220555656,5488.636225387885
D773,B,2316.1773110260115,375.9034046582525,4614.5970746681305
D774,C,2538.550769813043,379.40419695937106,-2157.5303257056134
D775,A,2426.9889566907486,428.00024722497443,5132.952955656379
D776,C,2200.0,411.36202495092107,-1788.7766412917706
D777,C,2488.282689773228,399.8491529219648,-2078.3596487834516
D778,A,2436.4913812139603,418.5701040393766,5214.5364642813365
D779,A,2200.0,384.3910115487228,4644.316925598436
D780,C,2486.573169077096,395.2659531492121,-2093.115059584134
D781,A,2797.871192414896,409.35180414136573,6341.082028273931
D782,A,2604.2607496551427,413.36007522147094,5743.165540606199
D783,B,2622.3854385462314,407.69375270241665,5255.567646843321
D784,C,2231.7006548833915,361.88141788467664,-1888.7615992300082
D785,A,2595.3796737844445,385.47876823503134,5861.672659665073
D786,A,2529.6899162760155,407.156021385353,5572.133288844216
D787,B,2605.8090476668863,394.6607276042979,5204.106777954151
D788,B,2584.525724341765,438.1034743113876,5174.719383317759
D789,B,2228.0438548992374,413.89837451450643,4467.683379146125
D790,A,2491.7198376884066,408.37122820928,5435.826149288046
D791,C,2348.4258279149667,383.24575669379914,-1973.4012349851446
D792,C,2489.9831811430354,399.47054890595626,-2099.0268843655754
D793,A,2320.519814619634,403.6180594632843,4952.394748387672
D794,C,2762.494073428199,416.91675445191703,-2338.4715298869014
D795,C,2328.2055223111315,413.2169664564945,-1924.4261768354918
D796,C,2320.2115687068926,415.4948379177992,-1918.8344086414263
D797,C,2514.9172813087107,386.14131976284995,-2144.1456421156486
D798,A,2284.5801861192012,421.18227547447947,4767.769003319423
D799,B,2415.0673395134268,379.293538715391,4829.3193375821675
D800,A,2334.0070804924076,391.96128157500755,5070.537576630027
